ReturnKey,ReturnDate,OrderDate,SalesOrderNumber,CustomerKey,ProductKey,ReturnQuantity,UnitPrice,ReturnAmount
2250,2023-09-15,2023-08-29,SO45516,647,332,1,419.459,419.459
2251,2023-09-15,2023-08-29,SO45545,156,332,1,419.459,419.459
2252,2023-10-07,2023-09-29,SO45795,670,332,1,419.459,419.459
2253,2023-11-08,2023-10-29,SO46036,558,332,1,419.459,419.459
2254,2023-11-13,2023-10-29,SO46076,167,332,1,419.459,419.459
2255,2023-02-07,2023-01-29,SO43886,317,338,1,419.459,419.459
2256,2023-03-17,2023-03-01,SO44085,155,338,1,419.459,419.459
2257,2023-05-13,2023-05-01,SO44526,336,338,1,419.459,419.459
2258,2023-05-15,2023-05-01,SO44555,612,338,1,419.459,419.459
2259,2023-07-08,2023-07-01,SO45065,549,338,1,419.459,419.459
2260,2023-08-21,2023-08-01,SO45285,36,338,1,419.459,419.459
2261,2023-08-09,2023-08-01,SO45305,569,338,1,419.459,419.459
2262,2023-08-10,2023-08-01,SO45335,342,338,1,419.459,419.459
2263,2023-12-20,2023-11-29,SO46355,647,338,1,419.459,419.459
2264,2025-05-20,2025-04-30,SO57145,435,532,1,149.874,149.874
2265,2025-09-19,2025-08-29,SO65195,197,532,1,149.874,149.874
2266,2025-09-09,2025-08-29,SO65235,685,532,1,149.874,149.874
2267,2025-09-09,2025-08-29,SO65315,21,532,1,149.874,149.874
2268,2025-11-14,2025-10-29,SO69505,385,532,1,149.874,149.874
2269,2025-12-17,2025-11-29,SO71896,648,532,1,149.874,149.874
2270,2025-02-18,2025-01-28,SO51715,43,533,1,149.874,149.874
2271,2025-02-14,2025-01-28,SO51845,312,533,1,149.874,149.874
2272,2025-02-05,2025-01-28,SO51856,435,533,1,149.874,149.874
2273,2025-02-08,2025-01-28,SO51856,435,550,1,149.874,149.874
2274,2025-03-16,2025-02-28,SO53536,118,533,1,149.874,149.874
2275,2025-03-14,2025-02-28,SO53606,61,531,1,149.874,149.874
2276,2025-03-21,2025-02-28,SO53606,61,533,1,149.874,149.874
2277,2025-05-15,2025-04-30,SO57015,18,531,1,149.874,149.874
2278,2025-05-15,2025-04-30,SO57036,43,533,1,149.874,149.874
2279,2025-05-08,2025-04-30,SO57186,546,531,1,149.874,149.874
2280,2025-06-09,2025-05-30,SO58975,187,531,1,149.874,149.874
2281,2025-09-16,2025-08-29,SO65315,21,531,1,149.874,149.874
2282,2025-11-18,2025-10-29,SO69505,385,533,1,149.874,149.874
2283,2025-12-10,2025-11-29,SO71806,497,533,1,149.874,149.874
2284,2025-12-11,2025-11-29,SO71906,655,531,1,149.874,149.874
2285,2025-02-17,2025-01-28,SO51776,522,603,1,72.894,72.894
2286,2025-05-07,2025-04-30,SO57015,18,603,1,72.894,72.894
2287,2025-05-19,2025-04-30,SO57065,233,603,1,72.894,72.894
2288,2025-06-12,2025-05-30,SO59066,55,603,1,72.894,72.894
2289,2025-08-12,2025-07-31,SO63125,378,603,1,72.894,72.894
2290,2025-09-06,2025-08-29,SO65306,75,603,1,72.894,72.894
2291,2024-01-18,2023-12-29,SO46675,41,414,1,149.031,149.031
2292,2024-02-19,2024-01-29,SO46936,210,414,1,149.031,149.031
2293,2024-02-12,2024-01-29,SO46945,191,423,1,165.231,165.231
2294,2024-02-06,2024-01-29,SO46955,389,420,1,141.615,141.615
2295,2024-02-13,2024-01-29,SO46966,43,420,1,141.615,141.615
2296,2024-02-16,2024-01-29,SO46975,478,414,1,149.031,149.031
2297,2024-02-05,2024-01-29,SO47056,403,414,1,149.031,149.031
2298,2024-02-07,2024-01-29,SO47065,546,411,1,125.415,125.415
2299,2024-03-15,2024-02-29,SO47395,72,414,1,149.031,149.031
2300,2024-03-10,2024-02-29,SO47435,75,396,1,74.838,74.838
2301,2024-03-08,2024-02-29,SO47436,5,414,1,149.031,149.031
2302,2024-03-12,2024-02-29,SO47446,636,423,1,165.231,165.231
2303,2024-03-17,2024-02-29,SO47456,490,411,1,125.415,125.415
2304,2024-04-12,2024-03-30,SO47706,414,391,1,88.932,88.932
2305,2024-04-06,2024-03-30,SO47726,315,420,1,141.615,141.615
2306,2024-05-20,2024-04-30,SO47996,381,420,1,141.615,141.615
2307,2024-05-21,2024-04-30,SO47996,381,396,1,74.838,74.838
2308,2024-05-16,2024-04-30,SO47996,381,391,1,88.932,88.932
2309,2024-06-06,2024-05-30,SO48295,24,414,1,149.031,149.031
2310,2024-06-18,2024-05-30,SO48396,490,420,1,141.615,141.615
2311,2024-08-11,2024-07-31,SO49085,653,420,1,141.615,141.615
2312,2024-08-09,2024-07-31,SO49085,653,393,1,137.694,137.694
2313,2024-08-13,2024-07-31,SO49105,650,396,1,74.838,74.838
2314,2024-08-12,2024-07-31,SO49166,546,420,1,141.615,141.615
2315,2024-09-09,2024-08-28,SO49515,490,393,1,137.694,137.694
2316,2024-09-18,2024-08-28,SO49516,602,396,1,74.838,74.838
2317,2024-10-11,2024-09-28,SO49836,530,420,1,141.615,141.615
2318,2024-10-05,2024-09-28,SO49836,530,411,1,125.415,125.415
2319,2024-10-13,2024-09-28,SO49855,442,396,1,74.838,74.838
2320,2024-11-15,2024-10-28,SO50226,78,414,1,149.031,149.031
2321,2024-11-12,2024-10-28,SO50235,684,414,1,149.031,149.031
2322,2024-11-04,2024-10-28,SO50265,479,414,1,149.031,149.031
2323,2024-11-17,2024-10-28,SO50295,352,411,1,125.415,125.415
2324,2024-11-10,2024-10-28,SO50295,352,420,1,141.615,141.615
2325,2024-11-12,2024-10-28,SO50306,566,396,1,74.838,74.838
2326,2024-12-17,2024-11-28,SO50675,327,411,1,125.415,125.415
2327,2024-12-17,2024-11-28,SO50676,497,411,1,125.415,125.415
2328,2024-12-17,2024-11-28,SO50716,118,396,1,74.838,74.838
2329,2024-12-17,2024-11-28,SO50745,61,411,1,125.415,125.415
2330,2024-12-17,2024-11-28,SO50756,585,420,1,141.615,141.615
2331,2025-01-09,2024-12-28,SO51106,331,556,1,105.294,105.294
2332,2025-02-13,2025-01-28,SO51825,345,556,1,105.294,105.294
2333,2025-05-10,2025-04-30,SO57015,18,556,1,105.294,105.294
2334,2025-05-17,2025-04-30,SO57046,650,556,1,105.294,105.294
2335,2025-05-17,2025-04-30,SO57065,233,556,1,105.294,105.294
2336,2025-06-18,2025-05-30,SO58975,187,556,1,105.294,105.294
2337,2025-06-16,2025-05-30,SO59075,179,556,1,105.294,105.294
2338,2025-10-13,2025-09-29,SO67326,597,556,1,105.294,105.294
2339,2023-12-07,2023-11-29,SO46355,647,279,1,178.581,178.581
2340,2023-02-18,2023-01-29,SO43865,328,285,1,178.581,178.581
2341,2023-02-10,2023-01-29,SO43846,318,285,1,178.581,178.581
2342,2023-02-18,2023-01-29,SO43855,102,285,1,178.581,178.581
2343,2023-03-13,2023-03-01,SO44085,155,285,1,178.581,178.581
2344,2023-02-16,2023-01-29,SO43905,612,285,1,178.581,178.581
2345,2023-04-15,2023-03-31,SO44296,670,285,1,178.581,178.581
2346,2023-04-14,2023-03-31,SO44306,423,285,1,178.581,178.581
2347,2023-05-18,2023-05-01,SO44506,584,285,1,178.581,178.581
2348,2023-09-07,2023-08-29,SO45516,647,285,1,178.581,178.581
2349,2023-09-15,2023-08-29,SO45556,575,285,1,178.581,178.581
2350,2023-11-07,2023-10-29,SO46036,558,285,1,178.581,178.581
2351,2023-11-13,2023-10-29,SO46045,584,285,1,178.581,178.581
2352,2023-12-18,2023-11-29,SO46326,173,285,1,178.581,178.581
2353,2023-12-08,2023-11-29,SO46355,647,285,1,178.581,178.581
2354,2025-02-07,2025-01-28,SO51715,43,525,1,158.43,158.43
2355,2025-02-15,2025-01-28,SO51856,435,525,1,158.43,158.43
2356,2025-02-09,2025-01-28,SO51865,541,527,1,158.43,158.43
2357,2025-03-20,2025-02-28,SO53606,61,527,1,158.43,158.43
2358,2025-04-17,2025-03-30,SO55235,421,527,1,158.43,158.43
2359,2025-05-09,2025-04-30,SO57036,43,525,1,158.43,158.43
2360,2025-05-11,2025-04-30,SO57105,697,525,1,158.43,158.43
2361,2025-05-17,2025-04-30,SO57165,148,525,1,158.43,158.43
2362,2025-06-10,2025-05-30,SO58906,149,525,1,158.43,158.43
2363,2025-06-17,2025-05-30,SO58975,187,527,1,158.43,158.43
2364,2025-08-14,2025-07-31,SO63245,63,527,1,158.43,158.43
2365,2025-11-07,2025-10-29,SO69476,667,525,1,158.43,158.43
2366,2025-12-16,2025-11-29,SO71806,497,525,1,158.43,158.43
2367,2025-12-14,2025-11-29,SO71896,648,525,1,158.43,158.43
2368,2025-02-09,2025-01-28,SO51845,312,551,1,158.43,158.43
2369,2025-04-16,2025-03-30,SO55275,245,524,1,158.43,158.43
2370,2025-05-21,2025-04-30,SO57106,449,551,1,158.43,158.43
2371,2025-05-11,2025-04-30,SO57145,435,524,1,158.43,158.43
2372,2025-08-11,2025-07-31,SO63125,378,551,1,158.43,158.43
2373,2025-08-20,2025-07-31,SO63245,63,551,1,158.43,158.43
2374,2025-08-08,2025-07-31,SO63266,352,524,1,158.43,158.43
2375,2025-09-14,2025-08-29,SO65195,197,524,1,158.43,158.43
2376,2025-09-19,2025-08-29,SO65306,75,524,1,158.43,158.43
2377,2025-11-10,2025-10-29,SO69505,385,524,1,158.43,158.43
2378,2025-11-18,2025-10-29,SO69536,435,551,1,158.43,158.43
2379,2025-12-16,2025-11-29,SO71906,655,551,1,158.43,158.43
2380,2023-12-13,2023-11-29,SO46356,91,215,1,20.187,20.187
2381,2024-02-05,2024-01-29,SO46966,43,221,1,20.187,20.187
2382,2025-05-18,2025-04-30,SO57036,43,298,1,809.76,809.76
2383,2025-08-07,2025-07-31,SO63196,56,580,1,1020.594,1020.594
2384,2025-09-10,2025-08-29,SO65256,438,583,1,1020.594,1020.594
2385,2025-06-15,2025-05-30,SO58916,644,376,1,1466.01,1466.01
2386,2025-06-16,2025-05-30,SO59066,55,575,1,1430.442,1430.442
2387,2025-02-13,2025-01-28,SO51826,693,574,1,1430.442,1430.442
2388,2025-06-09,2025-05-30,SO58946,672,574,1,1430.442,1430.442
2389,2025-06-11,2025-05-30,SO58966,38,573,1,1430.442,1430.442
2390,2024-02-12,2024-01-29,SO46966,43,297,1,736.146,736.146
2391,2025-06-08,2025-05-30,SO58916,644,240,1,858.9,858.9
2392,2023-12-06,2023-11-29,SO46356,91,324,1,419.459,419.459
2393,2023-12-19,2023-11-29,SO46356,91,326,1,419.459,419.459
2394,2024-02-18,2024-01-29,SO46966,43,399,1,33.775,33.775
2395,2024-06-07,2024-05-30,SO48326,379,407,1,65.602,65.602
2396,2025-06-09,2025-05-30,SO59066,55,514,1,63.9,63.9
2397,2025-02-17,2025-01-28,SO51826,693,554,1,54.942,54.942
2398,2025-06-08,2025-05-30,SO59066,55,552,1,54.894,54.894
2399,2025-12-13,2025-11-29,SO71856,601,552,1,54.894,54.894
2400,2025-06-14,2025-05-30,SO58916,644,606,1,323.994,323.994
2401,2025-06-10,2025-05-30,SO59066,55,501,1,72.876,72.876
2402,2025-05-07,2025-04-30,SO57046,650,593,1,338.994,338.994
2403,2025-02-15,2025-01-28,SO51826,693,495,1,602.346,602.346
2404,2025-06-19,2025-05-30,SO59066,55,601,1,32.394,32.394
2405,2025-02-07,2025-01-28,SO51826,693,522,1,23.484,23.484
2406,2025-02-18,2025-01-28,SO51826,693,553,1,27.654,27.654
2407,2025-05-08,2025-04-30,SO57036,43,475,1,41.994,41.994
2408,2025-08-16,2025-07-31,SO63276,559,475,1,41.994,41.994
2409,2023-12-18,2023-11-29,SO46356,91,232,1,28.84,28.84
2410,2023-12-06,2023-11-29,SO46356,91,235,1,28.84,28.84
2411,2023-12-06,2023-11-29,SO46356,91,229,1,28.84,28.84
2412,2025-05-21,2025-04-30,SO57046,650,463,1,14.694,14.694
2413,2025-06-16,2025-05-30,SO58946,672,477,1,2.994,2.994
2414,2025-02-09,2025-01-28,SO51826,693,498,1,602.346,602.346
2415,2025-06-11,2025-05-30,SO58946,672,498,1,602.346,602.346
2416,2025-06-13,2025-05-30,SO58946,672,548,1,48.594,48.594
2417,2025-05-19,2025-04-30,SO57036,43,543,1,37.254,37.254
2418,2025-06-19,2025-05-30,SO58946,672,523,1,31.584,31.584
2419,2025-06-19,2025-05-30,SO59066,55,523,1,31.584,31.584
2420,2025-05-13,2025-04-30,SO57036,43,542,1,24.294,24.294
2421,2023-12-12,2023-11-29,SO46356,91,253,1,178.581,178.581
2422,2025-06-07,2025-05-30,SO58946,672,500,1,602.346,602.346
2423,2025-06-12,2025-05-30,SO58946,672,497,1,602.346,602.346
2424,2025-06-20,2025-05-30,SO59066,55,499,1,602.346,602.346
2425,2025-06-14,2025-05-30,SO58946,672,506,1,200.052,200.052
2426,2025-02-08,2025-01-28,SO51826,693,510,1,200.052,200.052
2427,2025-02-13,2025-01-28,SO51826,693,503,1,200.052,200.052
2428,2025-02-15,2025-01-28,SO51826,693,509,1,200.052,200.052
2429,2023-12-09,2023-11-29,SO46356,91,275,1,356.898,356.898
2430,2024-06-16,2024-05-30,SO48326,379,265,1,202.332,202.332
2431,2023-12-15,2023-11-29,SO46356,91,272,1,183.938,183.938
2432,2025-06-11,2025-05-30,SO59066,55,577,1,728.91,728.91
2433,2025-10-20,2025-09-29,SO67346,451,577,1,728.91,728.91
2434,2025-06-11,2025-05-30,SO59066,55,579,1,728.91,728.91
2435,2024-02-15,2024-01-29,SO46966,43,364,1,647.994,647.994
2436,2024-07-09,2024-06-30,SO48746,506,364,1,647.994,647.994
2437,2025-02-10,2025-01-28,SO51826,693,566,1,334.058,334.058
2438,2025-05-20,2025-04-30,SO57176,401,359,1,1376.994,1376.994
2439,2025-05-15,2025-04-30,SO57036,43,589,1,461.694,461.694
2440,2023-12-13,2023-11-29,SO46356,91,342,1,419.459,419.459
2441,2023-12-08,2023-11-29,SO46356,91,314,1,2146.962,2146.962
2442,2025-05-17,2025-04-30,SO57036,43,600,1,323.994,323.994
2443,2025-05-07,2025-04-30,SO57036,43,599,1,323.994,323.994
2444,2025-06-14,2025-05-30,SO58946,672,566,1,445.41,445.41
2445,2025-06-13,2025-05-30,SO58966,38,586,1,445.41,445.41
2446,2025-06-19,2025-05-30,SO58966,38,572,1,445.41,445.41
2447,2025-06-06,2025-05-30,SO59066,55,570,1,445.41,445.41
2448,2025-06-10,2025-05-30,SO59066,55,569,1,445.41,445.41
2449,2025-06-16,2025-05-30,SO59066,55,565,1,445.41,445.41
2450,2025-06-16,2025-05-30,SO59066,55,566,1,445.41,445.41
2451,2025-06-14,2025-05-30,SO59066,55,568,1,445.41,445.41
2452,2025-09-18,2025-08-29,SO65296,595,572,1,445.41,445.41
2453,2025-10-19,2025-09-29,SO67346,451,568,1,445.41,445.41
2454,2025-12-10,2025-11-29,SO71856,601,569,1,445.41,445.41
2455,2023-02-11,2023-01-29,SO43888,136,315,5,874.794,4373.97
2456,2023-03-10,2023-03-01,SO44129,54,328,5,419.459,2097.295
2457,2023-05-10,2023-05-01,SO44481,492,349,5,2024.994,10124.97
2458,2023-05-10,2023-05-01,SO44506,584,342,5,419.459,2097.295
2459,2023-06-21,2023-05-31,SO44771,91,313,5,2146.962,10734.81
2460,2023-06-10,2023-05-31,SO44782,143,326,5,419.459,2097.295
2461,2023-06-17,2023-05-31,SO44788,169,346,5,2039.994,10199.97
2462,2023-06-21,2023-05-31,SO44797,54,315,5,874.794,4373.97
2463,2023-06-21,2023-05-31,SO44797,54,272,5,183.938,919.691
2464,2023-07-19,2023-07-01,SO45047,514,275,5,356.898,1784.49
2465,2023-07-14,2023-07-01,SO45074,221,223,5,5.187,25.933
2466,2023-08-17,2023-08-01,SO45274,697,350,5,2024.994,10124.97
2467,2023-08-18,2023-08-01,SO45328,385,346,5,2039.994,10199.97
2468,2023-09-18,2023-08-29,SO45529,678,212,5,20.187,100.933
2469,2023-09-13,2023-08-29,SO45536,273,332,5,419.459,2097.295
2470,2023-10-07,2023-09-29,SO45803,486,328,5,419.459,2097.295
2471,2023-11-09,2023-10-29,SO46072,354,344,5,2039.994,10199.97
2472,2023-12-07,2023-11-29,SO46387,170,285,5,178.581,892.904
2473,2024-01-13,2023-12-29,SO46620,618,263,5,202.332,1011.66
2474,2024-01-12,2023-12-29,SO46624,437,358,5,1229.459,6147.295
2475,2024-01-18,2023-12-29,SO46625,475,462,5,14.129,70.645
2476,2024-01-14,2023-12-29,SO46629,670,339,5,469.794,2348.97
2477,2024-01-16,2023-12-29,SO46642,4,435,5,324.453,1622.264
2478,2024-01-17,2023-12-29,SO46651,183,354,5,1242.852,6214.259
2479,2024-01-10,2023-12-29,SO46655,414,297,5,736.146,3680.728
2480,2024-02-11,2024-01-29,SO46953,12,447,5,15.0,75.0
2481,2024-02-07,2024-01-29,SO46968,377,414,5,149.031,745.155
2482,2024-02-17,2024-01-29,SO46991,513,458,5,44.994,224.97
2483,2024-02-15,2024-01-29,SO47032,313,458,5,44.994,224.97
2484,2024-02-13,2024-01-29,SO47041,79,254,5,183.938,919.691
2485,2024-03-18,2024-02-29,SO47359,118,362,5,1229.459,6147.295
2486,2024-03-16,2024-02-29,SO47365,678,394,5,20.52,102.6
2487,2024-03-07,2024-02-29,SO47366,155,341,5,469.794,2348.97
2488,2024-03-14,2024-02-29,SO47400,133,308,5,744.273,3721.364
2489,2024-03-09,2024-02-29,SO47454,585,459,5,53.994,269.97
2490,2024-03-21,2024-02-29,SO47458,457,365,5,647.994,3239.97
2491,2024-04-17,2024-03-30,SO47676,437,364,5,647.994,3239.97
2492,2024-04-16,2024-03-30,SO47681,530,458,5,44.994,224.97
2493,2024-04-19,2024-03-30,SO47685,594,419,5,52.647,263.235
2494,2024-04-08,2024-03-30,SO47698,506,428,5,209.256,1046.28
2495,2024-04-19,2024-03-30,SO47712,166,417,5,324.453,1622.264
2496,2024-05-10,2024-04-30,SO47975,558,381,5,600.263,3001.313
2497,2024-05-08,2024-04-30,SO47994,258,321,5,469.794,2348.97
2498,2024-05-19,2024-04-30,SO47996,381,360,5,1229.459,6147.295
2499,2024-05-14,2024-04-30,SO48012,78,445,5,35.994,179.97
2500,2024-05-14,2024-04-30,SO48033,426,447,5,15.0,75.0
2501,2024-05-14,2024-04-30,SO48048,436,433,5,324.453,1622.264
2502,2024-05-17,2024-04-30,SO48069,309,410,5,36.447,182.235
2503,2024-06-18,2024-05-30,SO48311,239,435,5,324.453,1622.264
2504,2024-06-13,2024-05-30,SO48325,418,447,5,15.0,75.0
2505,2024-06-06,2024-05-30,SO48336,72,339,5,469.794,2348.97
2506,2024-06-13,2024-05-30,SO48356,187,470,5,22.794,113.97
2507,2024-06-18,2024-05-30,SO48373,61,221,5,20.187,100.933
2508,2024-07-11,2024-06-30,SO48751,618,233,5,28.84,144.202
2509,2024-07-12,2024-06-30,SO48758,475,456,5,44.994,224.97
2510,2024-07-15,2024-06-30,SO48764,227,433,5,324.453,1622.264
2511,2024-08-07,2024-07-31,SO49052,533,381,5,600.263,3001.313
2512,2024-08-11,2024-07-31,SO49058,78,369,5,1466.01,7330.05
2513,2024-08-16,2024-07-31,SO49069,66,230,5,28.84,144.202
2514,2024-08-21,2024-07-31,SO49091,206,458,5,44.994,224.97
2515,2024-08-14,2024-07-31,SO49100,12,221,5,20.187,100.933
2516,2024-08-21,2024-07-31,SO49138,352,233,5,28.84,144.202
2517,2024-08-12,2024-07-31,SO49160,403,371,5,1308.938,6544.688
2518,2024-09-09,2024-08-28,SO49485,155,325,5,469.794,2348.97
2519,2024-09-16,2024-08-28,SO49485,155,221,5,20.187,100.933
2520,2024-09-08,2024-08-28,SO49513,685,428,5,209.256,1046.28
2521,2024-09-14,2024-08-28,SO49541,608,397,5,24.295,121.473
2522,2024-10-10,2024-09-28,SO49821,4,414,5,149.031,745.155
2523,2024-10-06,2024-09-28,SO49837,670,341,5,469.794,2348.97
2524,2024-10-06,2024-09-28,SO49870,660,213,5,20.187,100.933
2525,2024-10-06,2024-09-28,SO49888,234,368,5,1466.01,7330.05
2526,2024-11-07,2024-10-28,SO50191,206,333,5,469.794,2348.97
2527,2024-11-15,2024-10-28,SO50204,533,224,5,5.187,25.933
2528,2024-11-08,2024-10-28,SO50245,66,462,5,14.129,70.645
2529,2024-11-17,2024-10-28,SO50280,233,367,5,647.994,3239.97
2530,2024-11-05,2024-10-28,SO50304,79,460,5,53.994,269.97
2531,2024-12-16,2024-11-28,SO50663,24,236,5,28.84,144.202
2532,2024-12-08,2024-11-28,SO50663,24,414,5,149.031,745.155
2533,2024-12-16,2024-11-28,SO50663,24,445,5,35.994,179.97
2534,2024-12-07,2024-11-28,SO50682,197,224,5,5.187,25.933
2535,2024-12-12,2024-11-28,SO50716,118,236,5,28.84,144.202
2536,2024-12-19,2024-11-28,SO50747,75,461,5,53.994,269.97
2537,2025-01-09,2024-12-28,SO51081,676,225,5,5.394,26.97
2538,2025-01-06,2024-12-28,SO51085,622,483,5,72.0,360.0
2539,2025-01-11,2024-12-28,SO51096,514,408,5,72.162,360.81
2540,2025-01-08,2024-12-28,SO51096,514,580,5,1020.594,5102.97
2541,2025-01-09,2024-12-28,SO51101,618,390,5,672.294,3361.47
2542,2025-01-10,2024-12-28,SO51117,41,434,5,356.898,1784.49
2543,2025-01-05,2024-12-28,SO51122,4,434,5,356.898,1784.49
2544,2025-01-14,2024-12-28,SO51132,227,442,5,858.9,4294.5
2545,2025-01-08,2024-12-28,SO51148,110,568,5,334.058,1670.288
2546,2025-02-05,2025-01-28,SO51703,12,547,5,48.594,242.97
2547,2025-02-08,2025-01-28,SO51704,264,237,5,29.994,149.97
2548,2025-02-11,2025-01-28,SO51745,97,584,5,323.994,1619.97
2549,2025-02-15,2025-01-28,SO51766,280,465,5,14.694,73.47
2550,2025-02-05,2025-01-28,SO51772,317,480,5,1.374,6.87
2551,2025-02-11,2025-01-28,SO51773,167,465,5,14.694,73.47
2552,2025-02-12,2025-01-28,SO51780,531,490,5,32.394,161.97
2553,2025-02-11,2025-01-28,SO51824,63,592,5,338.994,1694.97
2554,2025-02-17,2025-01-28,SO51824,63,597,5,323.994,1619.97
2555,2025-03-12,2025-02-28,SO53460,24,430,5,356.898,1784.49
2556,2025-03-08,2025-02-28,SO53470,420,494,5,602.346,3011.73
2557,2025-03-08,2025-02-28,SO53506,72,547,5,48.594,242.97
2558,2025-03-15,2025-02-28,SO53527,10,597,5,323.994,1619.97
2559,2025-03-14,2025-02-28,SO53530,90,440,5,858.9,4294.5
2560,2025-03-19,2025-02-28,SO53545,550,234,5,29.994,149.97
2561,2025-03-14,2025-02-28,SO53583,75,398,5,26.724,133.62
2562,2025-04-06,2025-03-30,SO55233,4,372,5,1466.01,7330.05
2563,2025-04-16,2025-03-30,SO55249,475,400,5,37.152,185.76
2564,2025-04-06,2025-03-30,SO55257,670,376,5,1466.01,7330.05
2565,2025-04-12,2025-03-30,SO55265,41,483,5,72.0,360.0
2566,2025-04-20,2025-03-30,SO55280,227,376,5,1466.01,7330.05
2567,2025-05-08,2025-04-30,SO57046,650,527,5,158.43,792.15
2568,2025-05-16,2025-04-30,SO57062,97,547,5,48.594,242.97
2569,2025-05-09,2025-04-30,SO57085,167,583,5,1020.594,5102.97
2570,2025-05-14,2025-04-30,SO57088,700,217,5,20.994,104.97
2571,2025-05-19,2025-04-30,SO57097,552,382,5,672.294,3361.47
2572,2025-05-21,2025-04-30,SO57164,540,547,5,48.594,242.97
2573,2025-06-11,2025-05-30,SO58906,149,487,5,32.994,164.97
2574,2025-06-14,2025-05-30,SO58924,297,463,5,14.694,73.47
2575,2025-06-06,2025-05-30,SO59012,539,234,5,29.994,149.97
2576,2025-07-12,2025-06-30,SO61188,331,552,5,54.894,274.47
2577,2025-07-12,2025-06-30,SO61211,437,357,5,1391.994,6959.97
2578,2025-08-08,2025-07-31,SO63139,28,484,5,4.77,23.85
2579,2025-08-18,2025-07-31,SO63141,12,487,5,32.994,164.97
2580,2025-08-11,2025-07-31,SO63174,317,487,5,32.994,164.97
2581,2025-09-08,2025-08-29,SO65160,24,606,5,323.994,1619.97
2582,2025-09-15,2025-08-29,SO65160,24,490,5,32.394,161.97
2583,2025-09-13,2025-08-29,SO65167,311,605,5,323.994,1619.97
2584,2025-09-07,2025-08-29,SO65178,306,222,5,20.994,104.97
2585,2025-09-14,2025-08-29,SO65234,182,563,5,1430.442,7152.21
2586,2025-09-07,2025-08-29,SO65235,685,474,5,41.994,209.97
2587,2025-10-07,2025-09-29,SO67273,475,463,5,14.694,73.47
2588,2025-10-14,2025-09-29,SO67295,245,533,5,149.874,749.37
2589,2025-10-10,2025-09-29,SO67302,442,309,5,818.7,4093.5
2590,2025-11-10,2025-10-29,SO69399,264,484,5,4.77,23.85
2591,2025-11-10,2025-10-29,SO69401,12,484,5,4.77,23.85
2592,2025-11-07,2025-10-29,SO69471,697,353,5,1391.994,6959.97
2593,2025-11-05,2025-10-29,SO69474,531,580,5,1020.594,5102.97
2594,2025-11-15,2025-10-29,SO69503,79,580,5,1020.594,5102.97
2595,2025-11-15,2025-10-29,SO69518,63,474,5,41.994,209.97
2596,2025-11-07,2025-10-29,SO69522,84,477,5,2.994,14.97
2597,2025-12-19,2025-11-29,SO71833,182,564,5,1430.442,7152.21
2598,2025-12-20,2025-11-29,SO71881,21,474,5,41.994,209.97
2599,2025-12-11,2025-11-29,SO71882,75,559,5,12.144,60.72
2600,2025-12-18,2025-11-29,SO71889,3,484,5,4.77,23.85
2601,2025-12-18,2025-11-29,SO71948,170,482,5,5.394,26.97
2602,2023-05-22,2023-05-01,SO44555,612,328,5,419.459,2097.295
2603,2023-11-10,2023-10-29,SO46076,167,340,5,419.459,2097.295
2604,2023-12-13,2023-11-29,SO46385,54,334,5,419.459,2097.295
2605,2023-12-07,2023-11-29,SO46385,54,338,5,419.459,2097.295
2606,2024-01-19,2023-12-29,SO46645,245,362,5,1229.459,6147.295
2607,2024-02-06,2024-01-29,SO46966,43,354,5,1242.852,6214.259
2608,2024-03-20,2024-02-29,SO47365,678,352,5,1242.852,6214.259
2609,2024-03-17,2024-02-29,SO47416,90,327,5,469.794,2348.97
2610,2024-03-20,2024-02-29,SO47456,490,358,5,1229.459,6147.295
2611,2024-04-11,2024-03-30,SO47685,594,358,5,1229.459,6147.295
2612,2024-04-06,2024-03-30,SO47685,594,354,5,1242.852,6214.259
2613,2024-04-13,2024-03-30,SO47706,414,358,5,1229.459,6147.295
2614,2024-04-07,2024-03-30,SO47726,315,354,5,1242.852,6214.259
