SalesDetailsKey,SalesHeaderKey,SalesOrderNumber,ProductKey,ProductSubcategoryKey,OrderQuantity,UnitPrice,ExtendedAmount
35974,3255,SO51861,552,1,2,54.894,109.788
35975,3255,SO51861,214,18,2,20.994,41.988
35976,3255,SO51861,579,17,2,728.91,1457.82
35977,3255,SO51861,569,17,2,334.0575,668.115
35978,3255,SO51861,564,17,3,953.628,2860.884
35979,3255,SO51861,472,11,3,38.1,114.3
35980,3255,SO51861,499,3,3,602.346,1807.038
35981,3255,SO51861,471,11,4,38.1,152.4
35982,3255,SO51861,490,7,5,32.394,161.97
35983,3255,SO51861,484,18,5,4.77,23.85
35984,3255,SO51861,487,18,5,32.994,164.97
35985,3255,SO51861,222,18,5,20.994,104.97
35986,3255,SO51861,477,18,6,2.994,17.964
35987,3255,SO51861,217,18,6,20.994,125.964
35988,3255,SO51861,491,7,6,32.394,194.364
35989,3255,SO51861,483,18,9,72.0,648.0
35990,2824,SO51862,359,17,3,1376.994,4130.982
35991,1932,SO51863,588,15,1,461.694,461.694
35992,2173,SO51864,491,7,2,32.394,64.788
35993,2173,SO51864,477,18,2,2.994,5.988
35994,2173,SO51864,544,2,2,48.594,97.188
35995,2173,SO51864,400,1,2,37.152,74.304
35996,2173,SO51864,234,7,3,29.994,89.982
35997,2173,SO51864,487,18,3,32.994,98.982
35998,2173,SO51864,484,18,3,4.77,14.31
35999,2173,SO51864,483,18,2,72.0,144.0
36000,2173,SO51864,490,7,2,32.394,64.788
36001,2173,SO51864,542,1,4,24.294,97.176
36002,2173,SO51864,511,3,5,218.454,1092.27
36003,2173,SO51864,465,5,5,14.694,73.47
36004,2173,SO51864,214,18,5,20.994,104.97
36005,2173,SO51864,471,11,4,38.1,152.4
36006,2173,SO51864,225,10,5,5.394,26.97
36007,2173,SO51864,476,8,15,38.4945,577.4175
36008,2173,SO51864,474,8,18,38.4945,692.901
36009,2173,SO51864,472,11,4,38.1,152.4
36010,2173,SO51864,517,1,4,31.584,126.336
36011,2173,SO51864,217,18,4,20.994,83.976
36012,2173,SO51864,222,18,4,20.994,83.976
36013,1500,SO51865,527,4,1,158.43,158.43
36014,1500,SO51865,517,1,1,31.584,31.584
36015,1500,SO51865,598,17,1,323.994,323.994
36016,2949,SO51866,482,9,1,5.394,5.394
36017,2949,SO51866,605,14,3,323.994,971.982
36018,500,SO51867,563,15,1,953.628,953.628
36019,500,SO51867,510,3,1,200.052,200.052
36020,500,SO51867,521,1,1,16.272,16.272
36021,500,SO51867,575,14,3,1430.442,4291.326
36022,2389,SO51868,287,3,1,202.332,202.332
36023,3619,SO51869,404,1,1,26.724,26.724
36024,3518,SO51870,287,3,2,202.332,404.664
36025,3759,SO51871,510,3,1,200.052,200.052
36026,3777,SO51872,434,3,1,356.898,356.898
36027,2539,SO51873,604,17,1,323.994,323.994
36028,2539,SO51873,480,18,2,1.374,2.748
36029,2205,SO51874,561,15,1,953.628,953.628
36030,2205,SO51874,579,17,1,728.91,728.91
36031,2205,SO51874,573,14,1,1430.442,1430.442
36032,2205,SO51874,576,14,1,1430.442,1430.442
36033,2205,SO51874,568,17,1,334.0575,334.0575
36034,2205,SO51874,565,17,1,334.0575,334.0575
36035,2205,SO51874,586,17,1,334.0575,334.0575
36036,2205,SO51874,499,3,1,602.346,602.346
36037,2205,SO51874,496,3,1,602.346,602.346
36038,2205,SO51874,555,1,1,63.9,63.9
36039,2205,SO51874,231,7,2,29.994,59.988
36040,2205,SO51874,559,1,2,12.144,24.288
36041,3738,SO51875,561,15,3,953.628,2860.884
36042,3738,SO51875,562,15,1,953.628,953.628
36043,3738,SO51875,570,17,1,334.0575,334.0575
36044,3738,SO51875,567,17,1,334.0575,334.0575
36045,3738,SO51875,571,17,1,334.0575,334.0575
36046,3738,SO51875,548,1,1,48.594,48.594
36047,3738,SO51875,507,3,1,200.052,200.052
36048,3738,SO51875,503,3,1,200.052,200.052
36049,3738,SO51875,509,3,1,200.052,200.052
36050,3738,SO51875,497,3,2,602.346,1204.692
36051,3738,SO51875,498,12,2,602.346,1204.692
36052,3738,SO51875,493,3,2,200.052,400.104
36053,3738,SO51875,505,3,2,200.052,400.104
36054,3738,SO51875,488,7,2,32.394,64.788
36055,3738,SO51875,522,1,2,23.484,46.968
36056,3738,SO51875,574,14,2,1430.442,2860.884
36057,3738,SO51875,563,15,1,953.628,953.628
36058,3738,SO51875,568,17,3,334.0575,1002.1725
36059,3738,SO51875,521,1,3,16.272,48.816
36060,3738,SO51875,504,3,3,200.052,600.156
36061,3738,SO51875,496,3,3,602.346,1807.038
36062,3738,SO51875,502,3,4,200.052,800.208
36063,3738,SO51875,553,2,4,27.654,110.616
36064,3738,SO51875,523,1,6,31.584,189.504
36065,3738,SO51875,573,14,6,1430.442,8582.652
36066,3738,SO51875,569,17,6,334.0575,2004.345
36067,3738,SO51875,566,17,6,334.0575,2004.345
36068,3738,SO51875,499,3,7,602.346,4216.422
36069,3738,SO51875,564,17,9,953.628,8582.652
36070,3438,SO53450,482,9,4,5.394,21.576
36071,1718,SO53451,572,17,1,334.0575,334.0575
36072,1718,SO53451,560,17,2,728.91,1457.82
36073,1711,SO53452,586,17,6,334.0575,2004.345
36074,1711,SO53452,579,17,1,728.91,728.91
36075,1711,SO53452,561,15,1,953.628,953.628
36076,1711,SO53452,564,17,1,953.628,953.628
36077,1711,SO53452,570,17,1,334.0575,334.0575
36078,1711,SO53452,569,17,1,334.0575,334.0575
36079,1711,SO53452,499,3,1,602.346,602.346
36080,1711,SO53452,507,3,1,200.052,200.052
36081,1711,SO53452,493,3,1,200.052,200.052
36082,1711,SO53452,501,1,1,72.876,72.876
36083,1711,SO53452,603,4,1,72.894,72.894
36084,1711,SO53452,514,1,1,63.9,63.9
36085,1711,SO53452,506,3,2,200.052,400.104
36086,1711,SO53452,225,10,2,5.394,10.788
36087,1711,SO53452,521,1,2,16.272,32.544
36088,1711,SO53452,578,17,2,728.91,1457.82
36089,1711,SO53452,563,15,2,953.628,1907.256
36090,1711,SO53452,576,14,2,1430.442,2860.884
36091,1711,SO53452,567,17,2,334.0575,668.115
36092,1711,SO53452,585,17,2,334.0575,668.115
36093,1711,SO53452,572,17,2,334.0575,668.115
36094,1711,SO53452,566,17,2,334.0575,668.115
36095,1711,SO53452,577,17,3,728.91,2186.73
36096,1711,SO53452,562,15,3,953.628,2860.884
36097,1711,SO53452,574,14,3,1430.442,4291.326
36098,1711,SO53452,548,1,3,48.594,145.782
36099,1711,SO53452,601,1,3,32.394,97.182
36100,1711,SO53452,500,3,3,602.346,1807.038
36101,1711,SO53452,492,3,4,602.346,2409.384
36102,1711,SO53452,556,4,4,105.294,421.176
36103,1711,SO53452,523,1,4,31.584,126.336
36104,1711,SO53452,559,1,4,12.144,48.576
36105,1711,SO53452,503,3,4,200.052,800.208
36106,1711,SO53452,552,1,4,54.894,219.576
36107,1711,SO53452,554,1,4,54.942,219.768
36108,1711,SO53452,560,17,4,728.91,2915.64
36109,1711,SO53452,573,14,4,1430.442,5721.768
36110,1711,SO53452,565,17,4,334.0575,1336.23
36111,1711,SO53452,575,14,5,1430.442,7152.21
36112,1711,SO53452,496,3,5,602.346,3011.73
36113,1711,SO53452,502,3,6,200.052,1200.312
36114,1711,SO53452,558,3,8,242.994,1943.952
36115,1711,SO53452,555,1,8,63.9,511.2
36116,3507,SO53453,503,3,1,200.052,200.052
36117,2456,SO53454,591,14,1,338.994,338.994
36118,2456,SO53454,589,17,1,461.694,461.694
36119,2456,SO53454,598,17,1,323.994,323.994
36120,2456,SO53454,600,17,1,323.994,323.994
36121,2456,SO53454,597,17,1,323.994,323.994
36122,2456,SO53454,599,17,1,323.994,323.994
36123,2456,SO53454,532,4,1,149.874,149.874
36124,2456,SO53454,542,1,1,24.294,24.294
36125,2456,SO53454,398,1,1,26.724,26.724
36126,2456,SO53454,475,8,1,41.994,41.994
36127,2456,SO53454,484,18,2,4.77,9.54
36128,2456,SO53454,222,18,2,20.994,41.988
36129,2456,SO53454,543,1,2,37.254,74.508
36130,2456,SO53454,544,2,2,48.594,97.188
36131,2456,SO53454,402,1,2,72.162,144.324
36132,2456,SO53454,400,1,2,37.152,74.304
36133,2456,SO53454,531,4,2,149.874,299.748
36134,2456,SO53454,511,3,2,218.454,436.908
36135,2456,SO53454,524,4,2,158.43,316.86
36136,2456,SO53454,592,14,2,338.994,677.988
36137,2456,SO53454,593,14,2,338.994,677.988
36138,2456,SO53454,596,17,3,323.994,971.982
36139,2456,SO53454,595,14,1,338.994,338.994
36140,2456,SO53454,590,15,3,461.694,1385.082
36141,2456,SO53454,527,4,3,158.43,475.29
36142,2456,SO53454,525,4,3,158.43,475.29
36143,2456,SO53454,309,12,3,818.7,2456.1
36144,2456,SO53454,465,5,3,14.694,44.082
36145,2456,SO53454,477,18,3,2.994,8.982
36146,2456,SO53454,225,10,3,5.394,16.182
36147,2456,SO53454,472,11,4,38.1,152.4
36148,2456,SO53454,487,18,4,32.994,131.976
36149,2456,SO53454,512,3,4,218.454,873.816
36150,2456,SO53454,298,12,4,809.76,3239.04
36151,2456,SO53454,587,17,4,461.694,1846.776
36152,2456,SO53454,357,14,5,1391.994,6959.97
36153,2456,SO53454,234,7,5,29.994,149.97
36154,2456,SO53454,490,7,5,32.394,161.97
36155,2456,SO53454,214,18,6,20.994,125.964
36156,2456,SO53454,217,18,6,20.994,125.964
36157,2456,SO53454,488,7,6,32.394,194.364
36158,2456,SO53454,363,17,6,1376.994,8261.964
36159,2456,SO53454,231,7,7,29.994,209.958
36160,2456,SO53454,483,18,8,72.0,576.0
36161,2456,SO53454,491,7,10,32.394,323.94
36162,2456,SO53454,471,11,14,36.83,515.62
36163,2456,SO53454,476,8,24,38.4945,923.868
36164,2456,SO53454,353,17,3,1391.994,4175.982
36165,3461,SO53455,298,12,1,809.76,809.76
36166,3461,SO53455,598,17,1,323.994,323.994
36167,3461,SO53455,600,17,1,323.994,323.994
36168,3461,SO53455,596,17,1,323.994,323.994
36169,3461,SO53455,597,17,1,323.994,323.994
36170,3461,SO53455,599,17,1,323.994,323.994
36171,3461,SO53455,309,12,1,818.7,818.7
36172,3461,SO53455,531,4,1,149.874,149.874
36173,3461,SO53455,533,4,1,149.874,149.874
36174,3461,SO53455,527,4,1,158.43,158.43
36175,3461,SO53455,402,1,1,72.162,72.162
36176,3461,SO53455,517,1,2,31.584,63.168
36177,3461,SO53455,398,1,2,26.724,53.448
36178,3461,SO53455,400,1,2,37.152,74.304
36179,3461,SO53455,588,15,2,461.694,923.388
36180,3461,SO53455,363,17,2,1376.994,2753.988
36181,3461,SO53455,592,14,2,338.994,677.988
36182,3461,SO53455,591,14,2,338.994,677.988
36183,3461,SO53455,594,14,2,338.994,677.988
36184,3461,SO53455,589,17,3,461.694,1385.082
36185,3461,SO53455,595,14,3,338.994,1016.982
36186,3461,SO53455,525,4,3,158.43,475.29
36187,3461,SO53455,551,4,3,158.43,475.29
36188,3461,SO53455,542,1,3,24.294,72.882
36189,3461,SO53455,543,1,3,37.254,111.762
36190,3461,SO53455,475,8,3,41.994,125.982
36191,3461,SO53455,513,3,4,218.454,873.816
36192,3461,SO53455,355,14,5,1391.994,6959.97
36193,3461,SO53455,361,17,5,1376.994,6884.97
36194,3461,SO53455,524,4,5,158.43,792.15
36195,3461,SO53455,463,5,6,14.694,88.164
36196,3461,SO53455,474,8,8,41.994,335.952
36197,3461,SO53455,511,3,8,218.454,1747.632
36198,3461,SO53455,476,8,16,38.4945,615.912
36199,1173,SO53456,436,3,2,356.898,713.796
36200,1173,SO53456,378,17,1,1466.01,1466.01
36201,1173,SO53456,380,17,1,1466.01,1466.01
36202,1173,SO53456,382,17,1,672.294,672.294
36203,1173,SO53456,388,17,1,672.294,672.294
36204,1173,SO53456,605,14,1,323.994,323.994
36205,1173,SO53456,582,13,1,1020.594,1020.594
36206,1173,SO53456,580,13,1,1020.594,1020.594
36207,1173,SO53456,546,1,1,37.254,37.254
36208,1173,SO53456,408,1,1,72.162,72.162
36209,1173,SO53456,465,5,1,14.694,14.694
36210,1173,SO53456,481,9,2,5.394,10.788
36211,1173,SO53456,434,3,2,356.898,713.796
36212,1173,SO53456,376,14,1,1466.01,1466.01
36213,1173,SO53456,287,3,2,202.332,404.664
36214,1173,SO53456,604,17,2,323.994,647.988
36215,1173,SO53456,581,13,2,1020.594,2041.188
36216,1173,SO53456,390,17,2,672.294,1344.588
36217,1173,SO53456,372,17,2,1466.01,2932.02
36218,1173,SO53456,606,14,3,323.994,971.982
36219,1173,SO53456,386,17,3,672.294,2016.882
36220,1173,SO53456,384,17,3,672.294,2016.882
36221,1173,SO53456,374,17,3,1466.01,4398.03
36222,1173,SO53456,545,1,3,24.294,72.882
36223,1173,SO53456,547,1,5,48.594,242.97
36224,1173,SO53456,482,9,11,5.2142,57.3562
36225,1676,SO53457,515,1,1,16.272,16.272
36226,1676,SO53457,591,14,1,338.994,338.994
36227,1676,SO53457,593,14,1,338.994,338.994
36228,1676,SO53457,357,14,1,1391.994,1391.994
36229,1676,SO53457,363,17,1,1376.994,1376.994
36230,1676,SO53457,306,12,1,809.76,809.76
36231,1676,SO53457,542,1,1,24.294,24.294
36232,1676,SO53457,557,4,1,153.894,153.894
36233,1676,SO53457,514,1,1,63.9,63.9
36234,1676,SO53457,475,8,2,41.994,83.988
36235,1676,SO53457,517,1,2,31.584,63.168
36236,1676,SO53457,603,4,2,72.894,145.788
36237,1676,SO53457,398,1,2,26.724,53.448
36238,1676,SO53457,400,1,2,37.152,74.304
36239,1676,SO53457,532,4,2,149.874,299.748
36240,1676,SO53457,511,3,2,218.454,436.908
36241,1676,SO53457,298,12,2,809.76,1619.52
36242,1676,SO53457,598,17,2,323.994,647.988
36243,1676,SO53457,588,15,2,461.694,923.388
36244,1676,SO53457,592,14,2,338.994,677.988
36245,1676,SO53457,353,17,3,1391.994,4175.982
36246,1676,SO53457,525,4,3,158.43,475.29
36247,1676,SO53457,533,4,3,149.874,449.622
36248,1676,SO53457,556,4,3,105.294,315.882
36249,1676,SO53457,601,1,3,32.394,97.182
36250,1676,SO53457,474,8,3,41.994,125.982
36251,1676,SO53457,516,1,4,23.484,93.936
36252,1676,SO53457,501,1,4,72.876,291.504
36253,1676,SO53457,555,1,4,63.9,255.6
36254,1676,SO53457,543,1,4,37.254,149.016
36255,1676,SO53457,544,2,4,48.594,194.376
36256,1676,SO53457,524,4,4,158.43,633.72
36257,1676,SO53457,355,14,4,1391.994,5567.976
36258,1676,SO53457,527,4,5,158.43,792.15
36259,1676,SO53457,552,1,8,54.894,439.152
36260,1676,SO53457,531,4,8,149.874,1198.992
36261,1676,SO53457,309,12,8,818.7,6549.6
36262,1676,SO53457,359,17,12,1331.0942,15973.1304
36263,3374,SO53458,471,11,19,34.925,663.575
36264,3374,SO53458,507,3,1,200.052,200.052
36265,3374,SO53458,500,3,2,602.346,1204.692
36266,3374,SO53458,502,3,2,200.052,400.104
36267,3374,SO53458,493,3,2,200.052,400.104
36268,3374,SO53458,577,17,2,728.91,1457.82
36269,3374,SO53458,562,15,2,953.628,1907.256
36270,3374,SO53458,561,15,3,953.628,2860.884
36271,3374,SO53458,463,5,3,14.694,44.082
36272,3374,SO53458,480,18,3,1.374,4.122
36273,3374,SO53458,506,3,3,200.052,600.156
36274,3374,SO53458,498,12,3,602.346,1807.038
36275,3374,SO53458,495,12,4,602.346,2409.384
36276,3374,SO53458,477,18,4,2.994,11.976
36277,3374,SO53458,522,1,4,23.484,93.936
36278,3374,SO53458,523,1,4,31.584,126.336
36279,3374,SO53458,554,1,4,54.942,219.768
36280,3374,SO53458,553,2,4,27.654,110.616
36281,3374,SO53458,548,1,4,48.594,194.376
36282,3374,SO53458,574,14,4,1430.442,5721.768
36283,3374,SO53458,231,7,4,29.994,119.976
36284,3374,SO53458,487,18,6,32.994,197.964
36285,3374,SO53458,564,17,6,953.628,5721.768
36286,3374,SO53458,573,14,6,1430.442,8582.652
36287,3374,SO53458,566,17,6,334.0575,2004.345
36288,3374,SO53458,570,17,6,334.0575,2004.345
36289,3374,SO53458,467,5,6,14.694,88.164
36290,3374,SO53458,217,18,6,20.994,125.964
36291,3374,SO53458,214,18,6,20.994,125.964
36292,3374,SO53458,568,17,7,334.0575,2338.4025
36293,3374,SO53458,465,5,8,14.694,117.552
36294,3374,SO53458,499,3,8,602.346,4818.768
36295,3374,SO53458,572,17,9,334.0575,3006.5175
36296,3374,SO53458,483,18,9,72.0,648.0
36297,3374,SO53458,237,7,10,29.994,299.94
36298,3374,SO53458,484,18,12,4.611,55.332
36299,3374,SO53458,560,17,12,704.613,8455.356
36300,3374,SO53458,222,18,12,20.2942,243.5304
36301,3374,SO53458,492,3,12,582.2678,6987.2136
36302,3374,SO53458,565,17,12,334.0575,4008.69
36303,3374,SO53458,579,17,11,704.613,7750.743
36304,3374,SO53458,496,3,14,582.2678,8151.7492
36305,3374,SO53458,586,17,14,334.0575,4676.805
36306,3374,SO53458,491,7,13,31.3142,407.0846
36307,3374,SO53458,569,17,13,334.0575,4342.7475
36308,3374,SO53458,490,7,16,29.6945,475.112
36309,3374,SO53458,472,11,18,34.925,628.65
36310,3374,SO53458,234,7,18,27.4945,494.901
36311,3374,SO53458,488,7,17,29.6945,504.8065
36312,3374,SO53458,225,10,19,4.9445,93.9455
36313,3374,SO53458,494,12,1,602.346,602.346
36314,5,SO53459,463,5,3,14.694,44.082
36315,5,SO53459,562,15,1,953.628,953.628
36316,5,SO53459,575,14,1,1430.442,1430.442
36317,5,SO53459,572,17,1,334.0575,334.0575
36318,5,SO53459,568,17,1,334.0575,334.0575
36319,5,SO53459,548,1,1,48.594,48.594
36320,5,SO53459,492,3,1,602.346,602.346
36321,5,SO53459,507,3,1,200.052,200.052
36322,5,SO53459,556,4,1,105.294,105.294
36323,5,SO53459,558,3,1,242.994,242.994
36324,5,SO53459,514,1,1,63.9,63.9
36325,5,SO53459,502,3,2,200.052,400.104
36326,5,SO53459,601,1,2,32.394,64.788
36327,5,SO53459,523,1,2,31.584,63.168
36328,5,SO53459,472,11,2,38.1,76.2
36329,5,SO53459,483,18,2,72.0,144.0
36330,5,SO53459,576,14,2,1430.442,2860.884
36331,5,SO53459,573,14,2,1430.442,2860.884
36332,5,SO53459,567,17,2,334.0575,668.115
36333,5,SO53459,570,17,2,334.0575,668.115
36334,5,SO53459,586,17,2,334.0575,668.115
36335,5,SO53459,560,17,3,728.91,2186.73
36336,5,SO53459,564,17,3,953.628,2860.884
36337,5,SO53459,234,7,3,29.994,89.982
36338,5,SO53459,563,15,1,953.628,953.628
36339,5,SO53459,487,18,3,32.994,98.982
36340,5,SO53459,501,1,3,72.876,218.628
36341,5,SO53459,521,1,3,16.272,48.816
36342,5,SO53459,493,3,3,200.052,600.156
36343,5,SO53459,499,3,4,602.346,2409.384
36344,5,SO53459,500,3,4,602.346,2409.384
36345,5,SO53459,477,18,4,2.994,11.976
36346,5,SO53459,552,1,4,54.894,219.576
36347,5,SO53459,578,17,4,728.91,2915.64
36348,5,SO53459,231,7,4,29.994,119.976
36349,5,SO53459,488,7,5,32.394,161.97
36350,5,SO53459,490,7,5,32.394,161.97
36351,5,SO53459,555,1,5,63.9,319.5
36352,5,SO53459,225,10,6,5.394,32.364
36353,5,SO53459,484,18,6,4.77,28.62
36354,5,SO53459,559,1,6,12.144,72.864
36355,5,SO53459,603,4,6,72.894,437.364
36356,5,SO53459,465,5,6,14.694,88.164
36357,5,SO53459,214,18,6,20.994,125.964
36358,5,SO53459,217,18,6,20.994,125.964
36359,5,SO53459,237,7,6,29.994,179.964
36360,5,SO53459,222,18,7,20.994,146.958
36361,5,SO53459,471,11,8,38.1,304.8
36362,5,SO53459,491,7,10,32.394,323.94
36363,46,SO53460,404,1,1,26.724,26.724
36364,46,SO53460,408,1,1,72.162,72.162
36365,46,SO53460,482,9,2,5.394,10.788
36366,46,SO53460,480,18,2,1.374,2.748
36367,46,SO53460,463,5,2,14.694,29.388
36368,46,SO53460,547,1,2,48.594,97.188
36369,46,SO53460,418,3,2,356.898,713.796
36370,46,SO53460,584,17,2,323.994,647.988
36371,46,SO53460,386,17,2,672.294,1344.588
36372,46,SO53460,378,17,2,1466.01,2932.02
36373,46,SO53460,376,14,2,1466.01,2932.02
36374,46,SO53460,606,14,3,323.994,971.982
36375,46,SO53460,442,16,3,858.9,2576.7
36376,46,SO53460,436,3,3,356.898,1070.694
36377,46,SO53460,434,3,3,356.898,1070.694
36378,46,SO53460,546,1,3,37.254,111.762
36379,46,SO53460,520,1,3,31.584,94.752
36380,46,SO53460,481,9,3,5.394,16.182
36381,46,SO53460,545,1,4,24.294,97.176
36382,46,SO53460,217,18,4,20.994,83.976
36383,46,SO53460,467,5,4,14.694,58.776
36384,46,SO53460,465,5,4,14.694,58.776
36385,46,SO53460,243,16,4,858.9,3435.6
36386,46,SO53460,255,3,4,202.332,809.328
36387,46,SO53460,258,3,4,202.332,809.328
36388,46,SO53460,281,3,4,202.332,809.328
36389,46,SO53460,581,13,4,1020.594,4082.376
36390,46,SO53460,390,17,4,672.294,2689.176
36391,46,SO53460,605,14,5,323.994,1619.97
36392,46,SO53460,430,3,5,356.898,1784.49
36393,46,SO53460,440,16,5,858.9,4294.5
36394,46,SO53460,240,16,5,858.9,4294.5
36395,46,SO53460,484,18,6,4.77,28.62
36396,46,SO53460,246,16,6,858.9,5153.4
36397,46,SO53460,234,7,6,29.994,179.964
36398,46,SO53460,580,13,6,1020.594,6123.564
36399,46,SO53460,374,17,7,1466.01,10262.07
36400,46,SO53460,222,18,7,20.994,146.958
36401,46,SO53460,477,18,8,2.994,23.952
36402,46,SO53460,287,3,8,202.332,1618.656
36403,46,SO53460,237,7,9,29.994,269.946
36404,46,SO53460,384,17,9,672.294,6050.646
36405,46,SO53460,472,11,10,38.1,381.0
36406,46,SO53460,382,17,10,672.294,6722.94
36407,46,SO53460,214,18,10,20.994,209.94
36408,46,SO53460,488,7,12,31.3142,375.7704
36409,46,SO53460,487,18,14,31.8942,446.5188
36410,46,SO53460,231,7,16,27.4945,439.912
36411,46,SO53460,483,18,18,66.0,1188.0
36412,46,SO53460,490,7,21,29.6945,623.5845
36413,46,SO53460,225,10,21,4.9445,103.8345
36414,46,SO53460,471,11,24,34.925,838.2
36415,46,SO53460,491,7,23,29.6945,682.9735
36416,46,SO53460,583,13,30,850.495,25514.85
36417,3352,SO53461,374,17,1,1466.01,1466.01
36418,3604,SO53462,555,1,1,63.9,63.9
36419,3604,SO53462,552,1,3,54.894,164.682
36420,1043,SO53463,474,8,11,40.5942,446.5362
36421,1043,SO53463,359,17,1,1376.994,1376.994
36422,1043,SO53463,511,3,1,218.454,218.454
36423,1043,SO53463,542,1,1,24.294,24.294
36424,1043,SO53463,491,7,1,32.394,32.394
36425,1043,SO53463,544,2,2,48.594,97.188
36426,1043,SO53463,400,1,2,37.152,74.304
36427,1043,SO53463,517,1,3,31.584,94.752
36428,1043,SO53463,475,8,4,41.994,167.976
36429,1043,SO53463,476,8,9,41.994,377.946
36430,1263,SO53464,580,13,3,1020.594,3061.782
36431,1263,SO53464,374,17,3,1466.01,4398.03
36432,1263,SO53464,240,16,3,858.9,2576.7
36433,1263,SO53464,418,3,3,356.898,1070.694
36434,1263,SO53464,255,3,3,202.332,606.996
36435,1263,SO53464,287,3,3,202.332,606.996
36436,1263,SO53464,547,1,3,48.594,145.782
36437,1263,SO53464,404,1,3,26.724,80.172
36438,1263,SO53464,546,1,4,37.254,149.016
36439,1263,SO53464,581,13,4,1020.594,4082.376
36440,1263,SO53464,584,17,4,323.994,1295.976
36441,1263,SO53464,605,14,4,323.994,1295.976
36442,1263,SO53464,378,17,5,1466.01,7330.05
36443,1263,SO53464,545,1,6,24.294,145.764
36444,1263,SO53464,434,3,6,356.898,2141.388
36445,1263,SO53464,436,3,6,356.898,2141.388
36446,1263,SO53464,606,14,6,323.994,1943.964
36447,1263,SO53464,380,17,6,1466.01,8796.06
36448,1263,SO53464,408,1,7,72.162,505.134
36449,1263,SO53464,481,9,12,5.2142,62.5704
36450,1263,SO53464,482,9,13,5.2142,67.7846
36451,1263,SO53464,386,17,3,672.294,2016.882
36452,1263,SO53464,390,17,1,672.294,672.294
36453,1263,SO53464,604,17,1,323.994,323.994
36454,1263,SO53464,440,16,1,858.9,858.9
36455,1263,SO53464,520,1,2,31.584,63.168
36456,1263,SO53464,243,16,2,858.9,1717.8
36457,1263,SO53464,582,13,2,1020.594,2041.188
36458,1263,SO53464,583,13,2,1020.594,2041.188
36459,1263,SO53464,372,17,2,1466.01,2932.02
36460,1263,SO53464,376,14,2,1466.01,2932.02
36461,1263,SO53464,382,17,3,672.294,2016.882
36462,1263,SO53464,384,17,3,672.294,2016.882
36463,1263,SO53464,388,17,3,672.294,2016.882
36464,1003,SO53465,542,1,5,24.294,121.47
36465,1003,SO53465,598,17,1,323.994,323.994
36466,1003,SO53465,306,12,1,809.76,809.76
36467,1003,SO53465,290,12,1,818.7,818.7
36468,1003,SO53465,601,1,1,32.394,32.394
36469,1003,SO53465,237,7,2,29.994,59.988
36470,1003,SO53465,557,4,2,153.894,307.788
36471,1003,SO53465,467,5,2,14.694,29.388
36472,1003,SO53465,512,3,2,218.454,436.908
36473,1003,SO53465,551,4,2,158.43,316.86
36474,1003,SO53465,527,4,2,158.43,316.86
36475,1003,SO53465,355,14,2,1391.994,2783.988
36476,1003,SO53465,361,17,2,1376.994,2753.988
36477,1003,SO53465,594,14,2,338.994,677.988
36478,1003,SO53465,597,17,3,323.994,971.982
36479,1003,SO53465,357,14,3,1391.994,4175.982
36480,1003,SO53465,588,15,3,461.694,1385.082
